Country,Commodity,Attribute,Version,Unit,Year,Value
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fresh matter,2003,6.19923199957869
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fresh matter,2004,5.97363785458337
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fresh matter,2005,2.07149841143719
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fresh matter,2006,1.50507227243791
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fresh matter,2007,1.47890744782417
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fresh matter,2008,3.18300347940209
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fresh matter,2009,2.54141989628522
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fresh matter,2010,1.94271443889835
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fresh matter,2011,0.724859003594209
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fresh matter,2012,0.936750948620727
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T fresh matter,2013,1.0567509821357
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T other components dry matter,2000,0.009369363990819
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T other components dry matter,2001,0.004981925677711
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T other components dry matter,2002,0.003638239055292
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T other components dry matter,2003,0.007749044499473
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T other components dry matter,2004,0.007466719193229
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T other components dry matter,2005,0.002589081139296
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T other components dry matter,2006,0.001881378215547
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T other components dry matter,2007,0.00184903805978
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T other components dry matter,2008,0.003978838224253
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T other components dry matter,2009,0.003176749870357
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T other components dry matter,2010,0.002428214548623
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T other components dry matter,2011,0.000905748629493
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T other components dry matter,2012,0.001171042935776
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T other components dry matter,2013,0.00132070972767
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T protein dry matter,2000,0.182702097820967
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T protein dry matter,2001,0.097138050715367
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T protein dry matter,2002,0.070941661578194
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T protein dry matter,2003,0.15110586773973
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T protein dry matter,2004,0.14560702426797
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T protein dry matter,2005,0.050493082216282
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T protein dry matter,2006,0.036686375203174
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T protein dry matter,2007,0.036048742165714
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T protein dry matter,2008,0.077585345372926
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T protein dry matter,2009,0.061947122471952
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T protein dry matter,2010,0.047353183698147
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T protein dry matter,2011,0.017668598275109
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T protein dry matter,2012,0.02283333724763
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T protein dry matter,2013,0.025758339689558
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2000,0.523745347086772
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2001,0.278462345384051
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2002,0.203365163190823
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2003,0.433171487520561
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2004,0.417407602901513
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2005,0.144745835686674
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2006,0.105167142249099
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2007,0.103338727541714
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2008,0.222412856735721
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2009,0.17758201775293
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2010,0.135747193268022
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2011,0.050649248388645
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2012,0.065455300109873
Bulgaria,"Beans, green","Residues, Non-Used",Version 4,1000 T sugar and starch dry matter,2013,0.073839973776732
Bulgaria,"Beans, green",Yield,Version 4,T/HA dry matter,2000,0.311111111111111
Bulgaria,"Beans, green",Yield,Version 4,T/HA dry matter,2001,0.550524934383202
Bulgaria,"Beans, green",Yield,Version 4,T/HA dry matter,2002,0.554652213188799
Bulgaria,"Beans, green",Yield,Version 4,T/HA dry matter,2003,0.724008138351984
Bulgaria,"Beans, green",Yield,Version 4,T/HA dry matter,2004,0.833659378596088
Bulgaria,"Beans, green",Yield,Version 4,T/HA dry matter,2005,0.411842105263158
Bulgaria,"Beans, green",Yield,Version 4,T/HA dry matter,2006,0.577697841726619
Bulgaria,"Beans, green",Yield,Version 4,T/HA dry matter,2007,0.428989751098097
Bulgaria,"Beans, green",Yield,Version 4,T/HA dry matter,2008,0.597648083623693
Bulgaria,"Beans, green",Yield,Version 4,T/HA dry matter,2009,0.683034647550777
Bulgaria,"Beans, green",Yield,Version 4,T/HA dry matter,2010,0.66085626911315
Bulgaria,"Beans, green",Yield,Version 4,T/HA dry matter,2011,0.595801526717557
Bulgaria,"Beans, green",Yield,Version 4,T/HA dry matter,2012,0.582558139534884
Bulgaria,"Beans, green",Yield,Version 4,T/HA dry matter,2013,0.771739130434783
Bulgaria,"Beans, green",Yield,Version 4,T/HA fresh matter,2000,3.11111111111111
Bulgaria,"Beans, green",Yield,Version 4,T/HA fresh matter,2001,5.50524934383202
Bulgaria,"Beans, green",Yield,Version 4,T/HA fresh matter,2002,5.54652213188799
Bulgaria,"Beans, green",Yield,Version 4,T/HA fresh matter,2003,7.24008138351984
Bulgaria,"Beans, green",Yield,Version 4,T/HA fresh matter,2004,8.33659378596088
Bulgaria,"Beans, green",Yield,Version 4,T/HA fresh matter,2005,4.11842105263158
Bulgaria,"Beans, green",Yield,Version 4,T/HA fresh matter,2006,5.77697841726619
Bulgaria,"Beans, green",Yield,Version 4,T/HA fresh matter,2007,4.28989751098097
Bulgaria,"Beans, green",Yield,Version 4,T/HA fresh matter,2008,5.97648083623693
Bulgaria,"Beans, green",Yield,Version 4,T/HA fresh matter,2009,6.83034647550777
Bulgaria,"Beans, green",Yield,Version 4,T/HA fresh matter,2010,6.6085626911315
Bulgaria,"Beans, green",Yield,Version 4,T/HA fresh matter,2011,5.95801526717557
Bulgaria,"Beans, green",Yield,Version 4,T/HA fresh matter,2012,5.82558139534884
Bulgaria,"Beans, green",Yield,Version 4,T/HA fresh matter,2013,7.71739130434783
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T dry matter,2000,0
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T dry matter,2001,0
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T dry matter,2002,0
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T dry matter,2003,0
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T dry matter,2004,0
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T dry matter,2005,0
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T dry matter,2006,0.043232059400579
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T dry matter,2007,0.043232059400579
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T dry matter,2008,0.043232059400579
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T dry matter,2009,0.039251912831259
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T dry matter,2010,0.037691216627029
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T dry matter,2011,0.039151066508147
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T dry matter,2012,0.041021236643678
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T dry matter,2013,0.041553391782885
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2000,0
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2001,0
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2002,0
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2003,0
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2004,0
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2005,0
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2006,0.216160297002893
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2007,0.216160297002893
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2008,0.216160297002893
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2009,0.196259564156296
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2010,0.188456083135144
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2011,0.195755332540733
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2012,0.205106183218388
Bulgaria,Blueberries,"Domestic Extraction, Total",Version 4,1000 T fresh matter,2013,0.207766958914424
Bulgaria,Blueberries,Harvested Area,Version 4,1000 HA,2000,0
Bulgaria,Blueberries,Harvested Area,Version 4,1000 HA,2001,0
Bulgaria,Blueberries,Harvested Area,Version 4,1000 HA,2002,0
Bulgaria,Blueberries,Harvested Area,Version 4,1000 HA,2003,0
Bulgaria,Blueberries,Harvested Area,Version 4,1000 HA,2004,0
Bulgaria,Blueberries,Harvested Area,Version 4,1000 HA,2005,0
Bulgaria,Blueberries,Harvested Area,Version 4,1000 HA,2006,0.02
Bulgaria,Blueberries,Harvested Area,Version 4,1000 HA,2007,0.02
Bulgaria,Blueberries,Harvested Area,Version 4,1000 HA,2008,0.02
Bulgaria,Blueberries,Harvested Area,Version 4,1000 HA,2009,0.017
Bulgaria,Blueberries,Harvested Area,Version 4,1000 HA,2010,0.015
Bulgaria,Blueberries,Harvested Area,Version 4,1000 HA,2011,0.014
Bulgaria,Blueberries,Harvested Area,Version 4,1000 HA,2012,0.015
Bulgaria,Blueberries,Harvested Area,Version 4,1000 HA,2013,0.016
Bulgaria,Blueberries,Production,Version 4,1000 T cellulose dry matter,2000,0
Bulgaria,Blueberries,Production,Version 4,1000 T cellulose dry matter,2001,0
Bulgaria,Blueberries,Production,Version 4,1000 T cellulose dry matter,2002,0
Bulgaria,Blueberries,Production,Version 4,1000 T cellulose dry matter,2003,0
Bulgaria,Blueberries,Production,Version 4,1000 T cellulose dry matter,2004,0
Bulgaria,Blueberries,Production,Version 4,1000 T cellulose dry matter,2005,0
Bulgaria,Blueberries,Production,Version 4,1000 T cellulose dry matter,2006,0.00133333334
Bulgaria,Blueberries,Production,Version 4,1000 T cellulose dry matter,2007,0.00133333334
Bulgaria,Blueberries,Production,Version 4,1000 T cellulose dry matter,2008,0.00133333334
Bulgaria,Blueberries,Production,Version 4,1000 T cellulose dry matter,2009,0.0012266666728
Bulgaria,Blueberries,Production,Version 4,1000 T cellulose dry matter,2010,0.001200000006
Bulgaria,Blueberries,Production,Version 4,1000 T cellulose dry matter,2011,0.0012800000064
Bulgaria,Blueberries,Production,Version 4,1000 T cellulose dry matter,2012,0.00133333334
Bulgaria,Blueberries,Production,Version 4,1000 T cellulose dry matter,2013,0.00133333334
Bulgaria,Blueberries,Production,Version 4,1000 T dry matter,2000,0
Bulgaria,Blueberries,Production,Version 4,1000 T dry matter,2001,0
Bulgaria,Blueberries,Production,Version 4,1000 T dry matter,2002,0
Bulgaria,Blueberries,Production,Version 4,1000 T dry matter,2003,0
Bulgaria,Blueberries,Production,Version 4,1000 T dry matter,2004,0
Bulgaria,Blueberries,Production,Version 4,1000 T dry matter,2005,0
Bulgaria,Blueberries,Production,Version 4,1000 T dry matter,2006,0.02
Bulgaria,Blueberries,Production,Version 4,1000 T dry matter,2007,0.02
Bulgaria,Blueberries,Production,Version 4,1000 T dry matter,2008,0.02
Bulgaria,Blueberries,Production,Version 4,1000 T dry matter,2009,0.0184
Bulgaria,Blueberries,Production,Version 4,1000 T dry matter,2010,0.018
Bulgaria,Blueberries,Production,Version 4,1000 T dry matter,2011,0.0192
Bulgaria,Blueberries,Production,Version 4,1000 T dry matter,2012,0.02
Bulgaria,Blueberries,Production,Version 4,1000 T dry matter,2013,0.02
Bulgaria,Blueberries,Production,Version 4,1000 T fat dry matter,2000,0
Bulgaria,Blueberries,Production,Version 4,1000 T fat dry matter,2001,0
Bulgaria,Blueberries,Production,Version 4,1000 T fat dry matter,2002,0
Bulgaria,Blueberries,Production,Version 4,1000 T fat dry matter,2003,0
Bulgaria,Blueberries,Production,Version 4,1000 T fat dry matter,2004,0
Bulgaria,Blueberries,Production,Version 4,1000 T fat dry matter,2005,0
Bulgaria,Blueberries,Production,Version 4,1000 T fat dry matter,2006,0.0008
Bulgaria,Blueberries,Production,Version 4,1000 T fat dry matter,2007,0.0008
Bulgaria,Blueberries,Production,Version 4,1000 T fat dry matter,2008,0.0008
Bulgaria,Blueberries,Production,Version 4,1000 T fat dry matter,2009,0.000736
Bulgaria,Blueberries,Production,Version 4,1000 T fat dry matter,2010,0.00072
Bulgaria,Blueberries,Production,Version 4,1000 T fat dry matter,2011,0.000768
Bulgaria,Blueberries,Production,Version 4,1000 T fat dry matter,2012,0.0008
Bulgaria,Blueberries,Production,Version 4,1000 T fat dry matter,2013,0.0008
Bulgaria,Blueberries,Production,Version 4,1000 T fresh matter,2000,0
Bulgaria,Blueberries,Production,Version 4,1000 T fresh matter,2001,0
Bulgaria,Blueberries,Production,Version 4,1000 T fresh matter,2002,0
Bulgaria,Blueberries,Production,Version 4,1000 T fresh matter,2003,0
Bulgaria,Blueberries,Production,Version 4,1000 T fresh matter,2004,0
Bulgaria,Blueberries,Production,Version 4,1000 T fresh matter,2005,0
Bulgaria,Blueberries,Production,Version 4,1000 T fresh matter,2006,0.1
Bulgaria,Blueberries,Production,Version 4,1000 T fresh matter,2007,0.1
Bulgaria,Blueberries,Production,Version 4,1000 T fresh matter,2008,0.1
Bulgaria,Blueberries,Production,Version 4,1000 T fresh matter,2009,0.092
Bulgaria,Blueberries,Production,Version 4,1000 T fresh matter,2010,0.09
Bulgaria,Blueberries,Production,Version 4,1000 T fresh matter,2011,0.096
Bulgaria,Blueberries,Production,Version 4,1000 T fresh matter,2012,0.1
Bulgaria,Blueberries,Production,Version 4,1000 T fresh matter,2013,0.1
Bulgaria,Blueberries,Production,Version 4,1000 T other components dry matter,2000,0
Bulgaria,Blueberries,Production,Version 4,1000 T other components dry matter,2001,0
Bulgaria,Blueberries,Production,Version 4,1000 T other components dry matter,2002,0
Bulgaria,Blueberries,Production,Version 4,1000 T other components dry matter,2003,0
Bulgaria,Blueberries,Production,Version 4,1000 T other components dry matter,2004,0
Bulgaria,Blueberries,Production,Version 4,1000 T other components dry matter,2005,0
Bulgaria,Blueberries,Production,Version 4,1000 T other components dry matter,2006,0.00706666666
Bulgaria,Blueberries,Production,Version 4,1000 T other components dry matter,2007,0.00706666666
Bulgaria,Blueberries,Production,Version 4,1000 T other components dry matter,2008,0.00706666666
Bulgaria,Blueberries,Production,Version 4,1000 T other components dry matter,2009,0.0065013333272
Bulgaria,Blueberries,Production,Version 4,1000 T other components dry matter,2010,0.006359999994
Bulgaria,Blueberries,Production,Version 4,1000 T other components dry matter,2011,0.0067839999936
Bulgaria,Blueberries,Production,Version 4,1000 T other components dry matter,2012,0.00706666666
Bulgaria,Blueberries,Production,Version 4,1000 T other components dry matter,2013,0.00706666666
Bulgaria,Blueberries,Production,Version 4,1000 T protein dry matter,2000,0
Bulgaria,Blueberries,Production,Version 4,1000 T protein dry matter,2001,0
Bulgaria,Blueberries,Production,Version 4,1000 T protein dry matter,2002,0
Bulgaria,Blueberries,Production,Version 4,1000 T protein dry matter,2003,0
Bulgaria,Blueberries,Production,Version 4,1000 T protein dry matter,2004,0
Bulgaria,Blueberries,Production,Version 4,1000 T protein dry matter,2005,0
Bulgaria,Blueberries,Production,Version 4,1000 T protein dry matter,2006,0.00093333334
Bulgaria,Blueberries,Production,Version 4,1000 T protein dry matter,2007,0.00093333334
Bulgaria,Blueberries,Production,Version 4,1000 T protein dry matter,2008,0.00093333334
Bulgaria,Blueberries,Production,Version 4,1000 T protein dry matter,2009,0.0008586666728
